"";"Lineage_Name";"parasiteGenus";"order";"family";"genus";"species";"continent";"country";"region";"site";"strategy_3";"distance_4";"Body_mass";"Territoriality";"Range_Size";"LocID";"ParasiteID";"Latitude";"Longitude"
"4849";"RTSR1";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Europe";"Sweden";"";"Öland";"strict_mig";"long";"1.103461622";"weak";347;"Loc 196";"Parasite 1669";"57.17";"16.97"
"4850";"RTSR1";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_hypoleuca";"Europe";"Sweden";"";"Öland";"strict_mig";"long";"1.139564266";"weak";979;"Loc 196";"Parasite 1669";"57.17";"16.97"
"4851";"RTSR1";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Europe";"Sweden";"";"Öland";"strict_mig";"long";"1.103461622";"weak";347;"Loc 196";"Parasite 1669";"57.17";"16.97"
"4852";"RTSR1";"Plasmodium";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_borin";"Europe";"Italy";"";"Capri";"strict_mig";"long";"1.2600713880000001";"weak";1051;"Loc 146";"Parasite 1669";"40.55";"14.22"
"4853";"RTSR1";"Plasmodium";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_borin";"Africa";"Nigeria";"Plateau";"Aplori";"strict_mig";"long";"1.2600713880000001";"weak";1051;"Loc 90";"Parasite 1669";"9.87";"8.97"
"4854";"RTSR1";"Plasmodium";"Passeriformes";"Turdidae";"Luscinia";"Luscinia_svecica";"Europe";"Spain";"";"Province of Ávila";"strict_mig";"variable";"1.2362852769999999";"weak";2313;"Loc 145";"Parasite 1669";"40.33";"-5.33"
"4855";"RTSR1";"Plasmodium";"Passeriformes";"Sylviidae";"Sylvia";"Sylvia_borin";"Europe";"Spain";"";"Sevilla";"strict_mig";"long";"1.2600713880000001";"weak";1051;"Loc 128";"Parasite 1669";"37.38";"-5.95"
"4856";"RTSR1";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Europe";"Hungary";"";"Pilis Mountains";"strict_mig";"long";"1.103461622";"weak";347;"Loc 167";"Parasite 1669";"47.72";"19.02"
"4857";"RTSR1";"Plasmodium";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Asia";"Turkey";"";"Sultan Marshes";"strict_mig";"long";"1.089905111";"weak";930;"Loc 130";"Parasite 1669";"38.23";"35.18"
"4858";"RTSR1";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_hypoleuca";"Asia";"Russia";"Moskovskaya Oblast'";"Zvenigorod";"strict_mig";"long";"1.139564266";"weak";979;"Loc 193";"Parasite 1669";"55.73";"36.85"
"4859";"RTSR1";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_hypoleuca";"Europe";"Spain";"Castilla y Leon";"Valsaín";"strict_mig";"long";"1.139564266";"weak";979;"Loc 150";"Parasite 1669";"40.90";"-4.02"
"4860";"RTSR1";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_hypoleuca";"Europe";"United Kingdom";"";"Llanwrthwl";"strict_mig";"long";"1.139564266";"weak";979;"Loc 181";"Parasite 1669";"52.25";"-3.50"
"4861";"RTSR1";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Europe";"Hungary";"";"Pilis Mountains";"strict_mig";"long";"1.103461622";"weak";347;"Loc 167";"Parasite 1669";"47.72";"19.02"
"4862";"RTSR1";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Europe";"Sweden";"";"Öland";"strict_mig";"long";"1.103461622";"weak";347;"Loc 196";"Parasite 1669";"57.17";"16.97"
"4863";"RTSR1";"Plasmodium";"Passeriformes";"Hirundinidae";"Delichon";"Delichon_urbicum";"Europe";"Spain";"Extremadura";"Badajoz";"strict_mig";"long";"1.1613680019999999";"none";2422;"Loc 132";"Parasite 1669";"38.88";"-6.97"
"4864";"RTSR1";"Plasmodium";"Passeriformes";"Muscicapidae";"Ficedula";"Ficedula_albicollis";"Europe";"Sweden";"Gotlands Lan";"Hemse";"strict_mig";"long";"1.103461622";"weak";347;"Loc 197";"Parasite 1669";"57.17";"18.33"
"4865";"RTSR1";"Plasmodium";"Passeriformes";"Turdidae";"Saxicola";"Saxicola_rubetra";"Europe";"Sweden";"Skane Lan";"Krankesjön";"strict_mig";"long";"1.2201080879999999";"weak";965;"Loc 191";"Parasite 1669";"55.68";"13.43"
"4866";"RTSR1";"Plasmodium";"Columbiformes";"Columbidae";"Streptopelia";"Streptopelia_turtur";"Europe";"Greece";"";"Antikythira Island";"strict_mig";"long";"2.120573931";"weak";2090;"Loc 122";"Parasite 1669";"35.85";"23.30"
"4867";"RW1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Europe";"Portugal";"";"Vilamoura";"strict_mig";"long";"1.089905111";"weak";930;"Loc 127";"Parasite 1670";"37.08";"-8.13"
"4868";"RW1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Europe";"Portugal";"";"Tornada";"strict_mig";"long";"1.089905111";"weak";930;"Loc 133";"Parasite 1670";"39.43";"-9.13"
"4869";"RW1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Europe";"Portugal";"";"Santo André";"strict_mig";"long";"1.089905111";"weak";930;"Loc 129";"Parasite 1670";"38.08";"-8.78"
"4870";"RW1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Europe";"Portugal";"";"Taipal";"strict_mig";"long";"1.089905111";"weak";930;"Loc 142";"Parasite 1670";"40.17";"-8.68"
"4871";"RW1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Asia";"Russia";"";"Curonian Spit";"strict_mig";"long";"1.089905111";"weak";930;"Loc 187";"Parasite 1670";"55.08";"20.73"
"4872";"RW1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Asia";"Russia";"Kaliningradskaya Oblast'";"Curonian Spit";"strict_mig";"long";"1.089905111";"weak";930;"Loc 187";"Parasite 1670";"55.08";"20.73"
"4873";"RW1";"Haemoproteus";"Passeriformes";"Cisticolidae";"Cisticola";"Cisticola_nigriloris";"Africa";"Malawi";"Rumphi (Rumpil)";"Nyika National Park";"resident";"resident";"1.2931414830000001";"strong";18;"Loc 42";"Parasite 1670";"-10.58";"33.80"
"4874";"RW1";"Haemoproteus";"Passeriformes";"Turdidae";"Luscinia";"Luscinia_svecica";"Europe";"Spain";"";"Province of Ávila";"strict_mig";"variable";"1.2362852769999999";"weak";2313;"Loc 145";"Parasite 1670";"40.33";"-5.33"
"4875";"RW1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Asia";"Turkey";"";"Sultan Marshes";"strict_mig";"long";"1.089905111";"weak";930;"Loc 130";"Parasite 1670";"38.23";"35.18"
"4876";"RW1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Europe";"Bulgaria";"";"Durankulak";"strict_mig";"long";"1.089905111";"weak";930;"Loc 158";"Parasite 1670";"43.67";"28.53"
"4877";"RW1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_schoenobaenus";"Europe";"Sweden";"Skane Lan";"Krankesjön";"strict_mig";"long";"1.0729847450000001";"weak";1315;"Loc 191";"Parasite 1670";"55.68";"13.43"
"4878";"RW1";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Europe";"Sweden";"Skane Lan";"Krankesjön";"strict_mig";"long";"1.089905111";"weak";930;"Loc 191";"Parasite 1670";"55.68";"13.43"
"4879";"RW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_arundinaceus";"Europe";"Sweden";"";"Kvismaren";"strict_mig";"long";"1.4771212549999999";"weak";1840;"Loc 201";"Parasite 1671";"59.17";"15.42"
"4880";"RW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_agricola";"Europe";"Bulgaria";"";"Durankulak";"strict_mig";"variable";"0.98227123299999997";"weak";824;"Loc 158";"Parasite 1671";"43.67";"28.53"
"4881";"RW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Europe";"Bulgaria";"";"Durankulak";"strict_mig";"long";"1.089905111";"weak";930;"Loc 158";"Parasite 1671";"43.67";"28.53"
"4882";"RW2";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_palustris";"Europe";"Sweden";"Skane Lan";"Krankesjön";"strict_mig";"long";"1.06069784";"weak";674;"Loc 191";"Parasite 1671";"55.68";"13.43"
"4883";"RW4";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Asia";"Turkey";"";"Sultan Marshes";"strict_mig";"long";"1.089905111";"weak";930;"Loc 130";"Parasite 1672";"38.23";"35.18"
"4884";"RW5";"Haemoproteus";"Passeriformes";"Sylviidae";"Acrocephalus";"Acrocephalus_scirpaceus";"Europe";"Sweden";"Skane Lan";"Krankesjön";"strict_mig";"long";"1.089905111";"weak";930;"Loc 191";"Parasite 1673";"55.68";"13.43"
"4885";"RWB01";"Plasmodium";"Passeriformes";"Fringillidae";"Melospiza";"Melospiza_lincolnii";"North America";"United States";"Texas";"Mad Island Marsh Preserve";"strict_mig";"variable";"1.2201080879999999";"weak";796;"Loc 107";"Parasite 1674";"28.62";"-96.10"
"4886";"RWB01";"Plasmodium";"Passeriformes";"Fringillidae";"Melospiza";"Melospiza_georgiana";"North America";"United States";"Texas";"Mad Island Marsh Preserve";"partial_mig";"variable";"1.2068258759999999";"weak";663;"Loc 107";"Parasite 1674";"28.62";"-96.10"
"4887";"RWB01";"Plasmodium";"Passeriformes";"Fringillidae";"Passerina";"Passerina_cyanea";"North America";"United States";"Texas";"Mad Island Marsh Preserve";"strict_mig";"variable";"1.167021796";"weak";569;"Loc 107";"Parasite 1674";"28.62";"-96.10"
"4888";"SALATR01";"Plasmodium";"Passeriformes";"Fringillidae";"Saltator";"Saltator_atricollis";"South America";"Brazil";"";"Cerrado";"resident";"resident";"1.730782276";"weak";278;"Loc 61";"Parasite 1675";"-15.53";"-47.55"
"4889";"SALATR01";"Plasmodium";"Passeriformes";"Fringillidae";"Saltator";"Saltator_atricollis";"South America";"Brazil";"";"Cerrado";"resident";"resident";"1.730782276";"weak";278;"Loc 61";"Parasite 1675";"-15.53";"-47.55"
"4890";"SALMAX01";"Plasmodium";"Passeriformes";"Fringillidae";"Saltator";"Saltator_maximus";"South America";"Peru";"";"CICRA";"resident";"resident";"1.6777893909999999";"strong";910;"Loc 48";"Parasite 1676";"-12.57";"-70.83"
"4891";"SALMAX02";"Plasmodium";"Passeriformes";"Fringillidae";"Saltator";"Saltator_maximus";"South America";"Peru";"";"CICRA";"resident";"resident";"1.6777893909999999";"strong";910;"Loc 48";"Parasite 1677";"-12.57";"-70.83"
"4892";"SALMAX03";"Haemoproteus";"Passeriformes";"Pipridae";"Chiroxiphia";"Chiroxiphia_boliviana";"South America";"Peru";"";"Community_13";"resident";"resident";"1.2337573630000001";"none";22;"Loc 37";"Parasite 1678";"-7.42";"-76.28"
"4893";"SALMAX03";"Haemoproteus";"Passeriformes";"Furnariidae";"Philydor";"Philydor_erythrocercum";"South America";"Peru";"";"Community_13";"resident";"resident";"1.4026052419999999";"weak";504;"Loc 37";"Parasite 1678";"-7.42";"-76.28"
"4894";"SALMAX03";"Haemoproteus";"Passeriformes";"Fringillidae";"Saltator";"Saltator_maximus";"South America";"Peru";"";"Community_13";"resident";"resident";"1.6777893909999999";"strong";910;"Loc 37";"Parasite 1678";"-7.42";"-76.28"
"4895";"SALMAX03";"Haemoproteus";"Trochiliformes";"Trochilidae";"Schistes";"Schistes_geoffroyi";"South America";"Peru";"";"Community_13";"resident";"resident";"0.556302501";"none";68;"Loc 37";"Parasite 1678";"-7.42";"-76.28"
"4896";"SALMAX03";"Haemoproteus";"Passeriformes";"Parulidae";"Parula";"Parula_pitiayumi";"South America";"Peru";"";"Community_13";"resident";"resident";"0.83378437500000002";"weak";896;"Loc 37";"Parasite 1678";"-7.42";"-76.28"
"4897";"SARCAL01";"Haemoproteus";"Passeriformes";"Sturnidae";"Sarcops";"Sarcops_calvus";"Asia";"Philippines";"";"Negros";"resident";"resident";"2.152288344";"weak";61;"Loc 94";"Parasite 1679";"10.83";"123.45"
"4898";"SARCAL02";"Leucocytozoon";"Passeriformes";"Sturnidae";"Sarcops";"Sarcops_calvus";"Asia";"Philippines";"";"Negros";"resident";"resident";"2.152288344";"weak";61;"Loc 94";"Parasite 1680";"10.83";"123.45"
"4899";"SARCAL02";"Leucocytozoon";"Passeriformes";"Undefined bird family";"Pachycephala";"Pachycephala_homeyeri";"Asia";"Philippines";"";"Negros";"resident";"resident";"1.4119562379999999";"weak";26;"Loc 94";"Parasite 1680";"10.83";"123.45"
"4900";"SCHRUF01";"Plasmodium";"Passeriformes";"Fringillidae";"Schistochlamys";"Schistochlamys_ruficapillus";"South America";"Brazil";"";"Natal";"resident";"resident";"1.4941545940000001";"weak";195;"Loc 22";"Parasite 1681";"-5.92";"-35.17"
"4901";"SCHRUF01";"Plasmodium";"Passeriformes";"Thamnophilidae";"Myrmoborus";"Myrmoborus_myotherinus";"South America";"Peru";"";"CICRA";"resident";"resident";"1.2741578490000001";"strong";462;"Loc 48";"Parasite 1681";"-12.57";"-70.83"
"4902";"SCHTUR01";"Haemoproteus";"Passeriformes";"Pipridae";"Schiffornis";"Schiffornis_turdina";"South America";"Brazil";"";"TapajosB";"resident";"resident";"1.5010592620000001";"none";798;"Loc 14";"Parasite 1682";"-4.70";"-56.43"
"4903";"SCHTUR02";"Plasmodium";"Passeriformes";"Pipridae";"Schiffornis";"Schiffornis_turdina";"South America";"Brazil";"";"TapajosD";"resident";"resident";"1.5010592620000001";"none";798;"Loc 13";"Parasite 1683";"-4.68";"-56.63"
"4904";"SCLCAU01";"Haemoproteus";"Passeriformes";"Furnariidae";"Sclerurus";"Sclerurus_caudacutus";"South America";"Brazil";"";"TapajosI";"resident";"resident";"1.559068334";"strong";505;"Loc 19";"Parasite 1684";"-5.22";"-56.92"
"4905";"SCLCAU02";"Plasmodium";"Passeriformes";"Furnariidae";"Sclerurus";"Sclerurus_caudacutus";"South America";"Brazil";"Amazonas";"Caxiuana";"resident";"resident";"1.559068334";"strong";505;"Loc 6";"Parasite 1685";"-1.95";"-51.60"
"4906";"SCLCAU03";"Haemoproteus";"Trochiliformes";"Trochilidae";"Heliodoxa";"Heliodoxa_aurescens";"South America";"Peru";"";"Community_8";"resident";"resident";"0.80617997399999997";"none";349;"Loc 51";"Parasite 1686";"-13.05";"-71.52"
"4907";"SCLCAU03";"Haemoproteus";"Passeriformes";"Fringillidae";"Ramphocelus";"Ramphocelus_carbo";"South America";"Peru";"";"Community_8";"resident";"resident";"1.4136349969999999";"weak";914;"Loc 51";"Parasite 1686";"-13.05";"-71.52"
"4908";"SCLCAU03";"Haemoproteus";"Passeriformes";"Furnariidae";"Sclerurus";"Sclerurus_caudacutus";"South America";"Peru";"";"Community_1";"resident";"resident";"1.559068334";"strong";505;"Loc 44";"Parasite 1686";"-11.70";"-69.20"
"4909";"SCLMEX01";"Plasmodium";"Passeriformes";"Furnariidae";"Sclerurus";"Sclerurus_mexicanus";"South America";"Peru";"";"Community_13";"resident";"resident";"1.3996737210000001";"strong";655;"Loc 37";"Parasite 1687";"-7.42";"-76.28"
"4910";"SCYUNI01";"Haemoproteus";"Passeriformes";"Rhinocryptidae";"Scytalopus";"Scytalopus_unicolor";"South America";"Peru";"";"Community_6";"resident";"resident";"1.246005904";"strong";3;"Loc 34";"Parasite 1688";"-7.38";"-78.77"
"4911";"SEIAUR01";"Plasmodium";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"Alaska";"Coldfoot";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 214";"Parasite 1689";"67.20";"-150.17"
"4912";"SEIAUR01";"Plasmodium";"Passeriformes";"Icteridae";"Molothrus";"Molothrus_ater";"North America";"United States";"Nebraska";"Platte River";"partial_mig";"variable";"1.6048737710000001";"none";1109;"Loc 148";"Parasite 1689";"40.80";"-98.43"
"4913";"SEIAUR01";"Plasmodium";"Passeriformes";"Fringillidae";"Spiza";"Spiza_americana";"North America";"United States";"Nebraska";"Platte River";"strict_mig";"variable";"1.4179696420000001";"weak";338;"Loc 148";"Parasite 1689";"40.80";"-98.43"
"4914";"SEIAUR01";"Plasmodium";"Passeriformes";"Fringillidae";"Ammodramus";"Ammodramus_henslowii";"North America";"United States";"Nebraska";"Platte River";"strict_mig";"short";"1.10720997";"weak";131;"Loc 148";"Parasite 1689";"40.80";"-98.43"
"4915";"SEIAUR01";"Plasmodium";"Passeriformes";"Icteridae";"Agelaius";"Agelaius_phoeniceus";"North America";"United States";"California";"China Creek Park";"partial_mig";"variable";"1.7056926969999999";"weak";1421;"Loc 125";"Parasite 1689";"36.73";"-119.48"
"4916";"SEIAUR01";"Plasmodium";"Passeriformes";"Icteridae";"Molothrus";"Molothrus_ater";"North America";"United States";"California";"China Creek Park";"partial_mig";"variable";"1.6048737710000001";"none";1109;"Loc 125";"Parasite 1689";"36.73";"-119.48"
"4917";"SEIAUR01";"Plasmodium";"Passeriformes";"Fringillidae";"Melospiza";"Melospiza_melodia";"North America";"United States";"California";"China Creek Park";"partial_mig";"variable";"1.3406423780000001";"strong";1165;"Loc 125";"Parasite 1689";"36.73";"-119.48"
"4918";"SEIAUR01";"Plasmodium";"Passeriformes";"Fringillidae";"Pheucticus";"Pheucticus_melanocephalus";"North America";"United States";"California";"China Creek Park";"partial_mig";"variable";"1.67329744";"weak";454;"Loc 125";"Parasite 1689";"36.73";"-119.48"
"4919";"SEIAUR01";"Plasmodium";"Passeriformes";"Fringillidae";"Pipilo";"Pipilo_maculatus";"North America";"United States";"California";"China Creek Park";"partial_mig";"variable";"1.5941714789999999";"weak";436;"Loc 125";"Parasite 1689";"36.73";"-119.48"
"4920";"SEIAUR01";"Plasmodium";"Passeriformes";"Fringillidae";"Zonotrichia";"Zonotrichia_leucophrys";"North America";"United States";"California";"China Creek Park";"partial_mig";"variable";"1.4471580310000001";"weak";805;"Loc 125";"Parasite 1689";"36.73";"-119.48"
"4921";"SEIAUR01";"Plasmodium";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Zuni Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 115";"Parasite 1689";"35.17";"-108.12"
"4922";"SEIAUR01";"Plasmodium";"Passeriformes";"Turdidae";"Turdus";"Turdus_migratorius";"North America";"United States";"Alaska";"Steese Highway Mile 35.8";"partial_mig";"variable";"1.8948696570000001";"weak";1648;"Loc 211";"Parasite 1689";"65.15";"-147.32"
"4923";"SEIAUR01";"Plasmodium";"Passeriformes";"Hirundinidae";"Tachycineta";"Tachycineta_bicolor";"North America";"Canada";"Quebec";"South of Quebec City";"strict_mig";"variable";"1.326335861";"none";1120;"Loc 162";"Parasite 1689";"45.58";"-72.50"
"4924";"SEIAUR01";"Plasmodium";"Passeriformes";"Hirundinidae";"Tachycineta";"Tachycineta_bicolor";"North America";"Canada";"Quebec";"South of Quebec City";"strict_mig";"variable";"1.326335861";"none";1120;"Loc 162";"Parasite 1689";"45.58";"-72.50"
"4925";"SEIAUR01";"Plasmodium";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"Canada";"Alberta";"Palisades";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 183";"Parasite 1689";"52.97";"-118.58"
"4926";"SEIAUR01";"Plasmodium";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"Canada";"Alberta";"Yamnuska";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 179";"Parasite 1689";"51.95";"-115.55"
"4927";"SEIAUR01";"Plasmodium";"Passeriformes";"Certhiidae";"Salpinctes";"Salpinctes_obsoletus";"North America";"United States";"New Mexico";"Zuni Mountains";"partial_mig";"short";"1.214048679";"strong";560;"Loc 115";"Parasite 1689";"35.17";"-108.12"
"4928";"SEIAUR01";"Plasmodium";"Passeriformes";"Fringillidae";"Spizella";"Spizella_passerina";"North America";"United States";"New Mexico";"Zuni Mountains";"partial_mig";"variable";"1.086359831";"weak";1313;"Loc 115";"Parasite 1689";"35.17";"-108.12"
"4929";"SEIAUR01";"Plasmodium";"Passeriformes";"Fringillidae";"Pipilo";"Pipilo_maculatus";"North America";"United States";"New Mexico";"Mt. Taylor";"partial_mig";"variable";"1.5941714789999999";"weak";436;"Loc 117";"Parasite 1689";"35.32";"-107.53"
"4930";"SEIAUR01";"Plasmodium";"Passeriformes";"Parulidae";"Seiurus";"Seiurus_aurocapilla";"North America";"United States";"Texas";"Mad Island Marsh Preserve";"strict_mig";"variable";"1.2741578490000001";"weak";794;"Loc 107";"Parasite 1689";"28.62";"-96.10"
"4931";"SEIAUR01";"Plasmodium";"Passeriformes";"Fringillidae";"Cardinalis";"Cardinalis_cardinalis";"North America";"United States";"Texas";"Mad Island Marsh Preserve";"resident";"resident";"1.6298171960000001";"weak";613;"Loc 107";"Parasite 1689";"28.62";"-96.10"
"4932";"SEIAUR01";"Plasmodium";"Passeriformes";"Paridae";"Parus";"Parus_carolinensis";"North America";"United States";"Pennsylvania";"Great Marsh";"resident";"resident";"0.999565488";"weak";227;"Loc 140";"Parasite 1689";"40.13";"-75.72"
"4933";"SEIAUR04";"Plasmodium";"Passeriformes";"Parulidae";"Seiurus";"Seiurus_aurocapilla";"North America";"United States";"Texas";"Mad Island Marsh Preserve";"strict_mig";"variable";"1.2741578490000001";"weak";794;"Loc 107";"Parasite 1690";"28.62";"-96.10"
"4934";"SEIAUR04";"Plasmodium";"Passeriformes";"Parulidae";"Geothlypis";"Geothlypis_trichas";"North America";"United States";"Texas";"Mad Island Marsh Preserve";"partial_mig";"variable";"0.97954837500000003";"weak";1282;"Loc 107";"Parasite 1690";"28.62";"-96.10"
"4935";"SERCIN01";"Haemoproteus";"Passeriformes";"Tyrannidae";"Serpophaga";"Serpophaga_cinerea";"South America";"Peru";"";"Huánuco";"resident";"resident";"0.91907809200000001";"strong";116;"Loc 41";"Parasite 1691";"-9.92";"-76.23"
"4936";"SERSUB01";"Plasmodium";"Passeriformes";"Tyrannidae";"Serpophaga";"Serpophaga_subcristata";"South America";"Brazil";"";"Espinilho";"resident";"resident";"0.81954393599999997";"weak";462;"Loc 80";"Parasite 1692";"-30.20";"-57.48"
"4937";"SERSUB02";"Plasmodium";"Passeriformes";"Tyrannidae";"Serpophaga";"Serpophaga_subcristata";"South America";"Brazil";"";"Espinilho";"resident";"resident";"0.81954393599999997";"weak";462;"Loc 80";"Parasite 1693";"-30.20";"-57.48"
"4938";"SETAUD01";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Capitan Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 113";"Parasite 1694";"33.60";"-105.42"
"4939";"SETAUD02";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Capitan Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 113";"Parasite 1695";"33.60";"-105.42"
"4940";"SETAUD03";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Capitan Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 113";"Parasite 1696";"33.60";"-105.42"
"4941";"SETAUD05";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Capitan Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 113";"Parasite 1697";"33.60";"-105.42"
"4942";"SETAUD05";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Jemez Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 121";"Parasite 1697";"35.83";"-106.55"
"4943";"SETAUD05";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Mt. Taylor";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 116";"Parasite 1697";"35.32";"-107.53"
"4944";"SETAUD05";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Zuni Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 115";"Parasite 1697";"35.17";"-108.12"
"4945";"SETAUD05";"Haemoproteus";"Passeriformes";"Parulidae";"Seiurus";"Seiurus_aurocapilla";"North America";"United States";"Texas";"Mad Island Marsh Preserve";"strict_mig";"variable";"1.2741578490000001";"weak";794;"Loc 107";"Parasite 1697";"28.62";"-96.10"
"4946";"SETAUD07";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Jemez Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 121";"Parasite 1698";"35.83";"-106.55"
"4947";"SETAUD08";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Capitan Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 113";"Parasite 1699";"33.60";"-105.42"
"4948";"SETAUD08";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Jemez Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 121";"Parasite 1699";"35.83";"-106.55"
"4949";"SETAUD08";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Mt. Taylor";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 116";"Parasite 1699";"35.32";"-107.53"
"4950";"SETAUD08";"Haemoproteus";"Passeriformes";"Parulidae";"Dendroica";"Dendroica_coronata";"North America";"United States";"New Mexico";"Zuni Mountains";"partial_mig";"variable";"1.077004327";"weak";1330;"Loc 115";"Parasite 1699";"35.17";"-108.12"
"4951";"SETAUD08";"Haemoproteus";"Passeriformes";"Certhiidae";"Campylorhynchus";"Campylorhynchus_fasciatus";"South America";"Peru";"";"Community_14";"resident";"resident";"1.4771212549999999";"strong";25;"Loc 21";"Parasite 1699";"-5.88";"-79.78"
"4952";"SETAUD08";"Haemoproteus";"Passeriformes";"Tyrannidae";"Muscigralla";"Muscigralla_brevicauda";"South America";"Peru";"";"Community_14";"resident";"resident";"1.1003705450000001";"weak";34;"Loc 21";"Parasite 1699";"-5.88";"-79.78"
"4953";"SETAUD08";"Haemoproteus";"Passeriformes";"Fringillidae";"Sporophila";"Sporophila_peruviana";"South America";"Peru";"";"Community_14";"resident";"resident";"1.1003705450000001";"weak";22;"Loc 21";"Parasite 1699";"-5.88";"-79.78"
"4954";"SETAUD08";"Haemoproteus";"Passeriformes";"Fringillidae";"Thraupis";"Thraupis_episcopus";"South America";"Peru";"";"Community_14";"resident";"resident";"1.5440680440000001";"none";742;"Loc 21";"Parasite 1699";"-5.88";"-79.78"
